64,0,0,0,0
100,0,0.0009,0,0.0022
128,0,0.0067,0.0067,0.0105
200,0,0.0115,0,0.0457
256,0.0062,0.0391,0.0088,0.1923
512,0.0012,0.3056,0,1.5955
600,0.0011,0.2648,0.0075,1.6104
900,0.0062,1.0237,0.0065,5.6686
1024,0,3.3111,0.0077,31.5100
2000,0.0046,11.6433,0.0256,87.5859
2048,0.0048,41.7148,0.0328,329.1749
3000,0.0162,42.3207,0.0653,303.8829
4000,0.0441,90.8528,0.1092,847.6587
5000,0.0627,182.2474,0.1760,1537.4950
6000,0.0421,324.7773,0.2865,2869.4170
10000,0.1632,1539.7740,0.6929,14462.6800
