641634.2911,0,2266.9963,0
1001681.7998,0,2045.6821,0
1281737.5870,0,1625.8791,0
2001733.7057,0,1799.1185,0
2561746.6353,0,1077.1697,0
5121835.0629,0,900.4084,0
6001742.4295,0,1771.8853,0
9001743.3890,0,1571.3415,0
10241742.6554,0,396.3506,0
20001855.7688,0,1227.7772,0
2048761.1278,0,306.6493,0
