6422055.5338,746.7602
10013852.3496,513.0843
12813302.8412,1774.2518
20012143.2471,5735.6851
25612463.4438,60609.2937
51213467.3439,55290.0291
6004703.8981,7777.6428
90014170.3286,8177.7961
10245116.9845,15276.6851
20006362.8429,18839.9968
204814971.0004,11938.6315
